,MH
26094,-0.37
26269,0.035452898999999996
27394,-0.33000001
27846,-0.75
28731,0.02
28952,-0.60398197
29001,-0.31
29434,-0.52999997
29539,0.07
29615,-0.69999999
29663,-0.34
29779,-0.73000002
30172,-0.56200999
30537,0.043333299000000006
30760,-0.28
30765,0.11795699999999999
30868,-0.210896
31385,-0.214
31542,-0.415104
31669,-0.91000003
32348,-0.024264701
32701,-0.275464
32747,0.0
33534,-0.27000001
33544,-0.0094191805
33556,-0.11308299999999999
33642,0.0121345
33865,-0.5
33898,-0.34999999
34179,-1.4076600000000001
34379,-0.43695301
34380,-0.38
34752,-0.47
35021,-0.359029
35816,-0.059999999000000005
36085,-0.55000001
36246,0.10339200000000001
36770,-0.050000000999999995
37181,-0.16408299999999998
37483,-0.43000001
37716,-0.27000001
38275,-0.49000001
38505,-0.17163499999999998
38628,-0.57999998
39062,-0.17274199
39112,-0.25732899
39238,-0.72482502
39241,-0.80000001
39327,-0.760966
39498,0.0212877
39636,-0.46000001
39747,0.22
39816,-0.68963599
39827,-0.66000003
39855,-0.63
40251,-0.83999997
40390,0.15856899
40469,-0.98000002
40967,-0.43818199999999996
41140,-0.81999999
41468,-0.57335699
41489,-0.38046101
41535,0.15598001
41606,0.075093202
41625,-0.74000001
41706,0.101984
41980,0.14179499
42086,-0.43000001
42255,0.134378
42377,-0.07657799900000001
42449,-0.72959101
42593,-0.74000001
42759,-0.18000001
42928,-0.44541699
42968,-0.76518399
43002,-0.072801903
43098,-0.062159199000000005
43491,-0.44999999
43705,-0.33047599
43797,0.51978701
43966,0.16783699
44337,-0.38
45024,0.07
45034,-0.40000001
45916,-0.08557649699999999
45973,-0.063444898
46162,-0.22
46174,-0.030130699
46201,-0.29824501
46312,-0.55214101
46349,-0.36398199
46722,-0.130179
46812,-0.77999997
46935,-0.066346198
46946,-0.51405501
47459,-0.68000001
47868,0.07
47874,-0.25
47906,-0.45920199
48002,-0.13248900000000002
48127,-0.22609200000000002
48138,-0.82981199
48200,-0.08558449900000001
48505,0.23086900000000002
48573,-0.46596301
48579,0.17895199
48757,-0.371609
48878,-0.0009160499900000001
48906,-0.22743000000000002
48914,-0.31356999
48982,-0.2
49348,-2.04089
49431,0.312098
49556,-0.09054239800000001
49637,0.039640699
49694,-0.51710099
49911,0.08095260000000001
50118,-0.45431599
50346,-0.040808301
50454,0.14211300000000002
50545,-0.26028901
50744,-0.13887
51257,0.10506900000000001
51307,-0.31
51487,-0.56
51593,-0.073148698
51649,-0.043786399000000004
52221,-0.15017401
52222,0.0099999998
52368,-0.254893
52720,-0.35134801
52751,-0.41
52776,-0.29087999
52916,0.25010699
53022,-1.10297
53381,-0.63999999
53448,-0.22984201
53757,-0.615035
53823,-0.40533999
53848,-0.39462101
53916,-0.25
54047,-0.0468629
54243,-0.53189802
54345,-0.156744
54618,-0.56999999
54710,0.12401300000000001
54832,-0.75999999
54876,-0.36962399
54919,-0.034273597999999995
54924,-0.63491398
54928,-0.548217
55065,-0.375801
55109,-0.68344098
55142,-0.57960802
55435,-0.18781199999999998
55701,0.21232800000000002
55741,-1.16343
56165,-0.38306799999999996
56345,-0.171746
56592,-1.08
56648,-0.287572
56881,0.0
57105,-0.72666699
58005,-0.15000001
58072,-0.23
58224,-0.45600599
58469,-0.52734703
58700,0.144835
59162,-1.12
59587,-0.51999998
60171,0.49000001
60703,-0.38425601
60849,-0.40743199
60853,-0.16185001
61163,-0.17873301
61397,0.236922
61755,-0.38082501
61871,-0.0393245
61872,0.225435
62232,0.058859799000000004
62457,-0.98000002
62763,-0.28814101
62873,-0.38869899999999996
63277,-0.244991
63820,-0.39299101
64080,-0.61711901
64152,-0.31448299
64752,0.19761901
64946,-0.25534499
64949,-0.58029699
65307,0.25
65584,0.047157399
65716,-0.18324400000000002
66081,-1.0199799999999999
66119,-0.37332401
66212,-0.038981697999999995
66249,0.165194
66603,0.122074
66788,-0.54322398
68056,-0.098741397
68234,-0.351823
68291,-0.405711
68448,-0.41526699
68652,0.19769999
68933,-0.47092101
69079,0.0347794
69232,0.204051
69450,0.022439299
69685,-0.1
69870,-0.62
70316,-0.93541098
70346,-0.76999998
71434,-0.55178201
71550,0.176447
71971,-0.55000001
72056,-0.83999997
72261,-0.35750601
72693,-0.13486999
72698,-0.29734099
72933,-0.89999998
73074,-0.25926301
73096,-0.41999999
73204,0.26800901
73479,-0.37
74048,-0.63
74147,-0.25
74173,-0.60000002
74267,-0.30000001
74423,-0.190937
74600,-0.56227303
74607,-0.050000000999999995
74679,-0.31018001
74953,0.0099999998
75439,-0.061249400999999995
75544,-0.41855499
75617,-0.34
75883,-0.23344401
76138,-0.28999999
76149,0.17443401
76369,0.33000001
76477,0.29012999
76482,-0.52999997
76508,0.065505102
76997,-0.36000001
77390,-0.53855199
77455,0.06887889700000001
77847,-0.44
77923,-0.079999998
78179,-0.39530399
79028,-0.0265892
79295,-0.065921798
79576,-0.92000002
80033,-0.18813799
80035,-0.18244199
80698,-0.31999999
81237,-0.043645799000000006
81450,-0.10978199999999999
82134,0.26767799
82479,-0.33094001
82484,-1.01175
82577,-0.30000001
82726,-0.0070493799
83184,0.014765700000000001
83309,-0.0937059
84550,-0.076724097
84713,-0.26066899
85709,0.25965399
85769,-0.24449899999999997
86261,-0.12
86479,-0.41999999
86862,0.215673
87317,-0.27448499
87322,-0.60000002
87728,0.25
166,0.33000001
364,-0.059999999000000005
851,-1.2
1100,-0.44999999
1400,-0.37239701
1678,-0.83999997
2126,-0.163908
2268,-0.0401229
2593,-1.24
2976,-0.81
3511,-0.40626299
3661,-0.28208101
4038,-0.28
4269,-0.47999999
4363,-0.011279700000000002
4579,0.264691
4584,-0.025525199
5029,-0.38999999
5502,0.26815900000000004
5737,-0.40313699999999997
6245,-0.23999999
6326,-0.52999997
6362,-0.31
7292,-0.30000001
7815,-0.68000001
8415,0.23
8459,-0.17
8833,-0.25999999
9075,0.02
9694,-0.20999999
11848,-1.02
12017,-1.04
12091,-1.5700001000000001
12295,-0.16
12708,-0.37
14442,-0.0099999998
15602,-0.34999999
16078,-0.50999999
16079,-0.95999998
16418,-0.28999999
16557,-0.37
17635,-0.30000001
18011,-0.72000003
18665,-0.52999997
19998,-0.81
22353,-0.22
22669,-0.5
22848,0.0
23069,-0.56999999
23441,-0.49000001
27353,-0.34
28894,-0.31
28983,-0.47
29730,-0.25999999
30547,-0.47
32158,-0.51499999
33159,-0.62654698
33339,0.40191701
34047,-0.21248699999999998
35495,-0.47
35500,-0.89999998
35501,-1.24
36126,0.009480319899999999
36579,-0.46000001
36883,0.27144501
37464,-0.34999999
37488,0.057035599000000006
37868,-0.25
38434,-0.30000001
40456,-0.28
41730,-0.5
42267,-0.25999999
43725,-1.58
44512,-0.30000001
44768,-1.35
45229,-0.050000000999999995
45542,-0.32786301
46506,-0.62820703
46909,-0.31
47631,0.20145801
49028,-0.175265
50482,-0.28
51167,0.0
51891,-0.015739700000000002
52071,-0.0178333
52675,-0.37384099
53092,-0.49000001
53303,-0.050914802
53929,-0.371629
54719,0.31385799999999997
55527,0.175028
56538,-1.57069
56759,-0.53703201
56953,-0.89999998
58267,-0.166743
60007,-1.46
61995,-1.0700001000000001
63083,-0.29542699
63327,-0.63553298
63529,0.28552899
63772,0.298329
65253,-0.25
65672,-0.107749
65896,0.0372153
67925,-0.26477799
68361,-0.61766398
68367,-0.050000000999999995
69630,-0.342235
70214,0.25
70480,-0.47078601
70483,-0.277008
70601,0.0
70853,-1.09
72356,-0.24929099999999998
72765,-0.15189201
72767,-0.050000000999999995
74388,-0.89999998
74537,0.31890300000000005
74672,-0.86000001
75999,-0.0105976
77882,-0.37127501
79360,0.02
81569,-0.101994
82542,-0.30000001
84276,-0.287211
85186,-0.378986
85614,-0.17
85874,-0.75
85876,-0.201965
87254,-0.47999999
90597,-0.58999997
91233,-0.079999998
2721,-0.40000001
4579,-0.98000002
6081,-0.56999999
6608,-0.67958301
6815,0.38999999
6819,-0.65008497
7030,-1.0599999
7040,-0.297665
8141,0.16026700000000002
8800,-0.08839280199999999
9673,0.029999999
10609,-0.75
11003,-0.41999999
12347,0.25240299
13270,-0.24780101
13511,-0.371488
13715,0.0
14900,-0.032364599
15591,-0.40741900000000003
15817,-0.10493499999999999
16540,-0.08187279900000001
18168,-0.027193900000000003
21391,0.282911
21393,0.0
21488,-0.059999999000000005
22199,-0.44951199999999997
23091,-0.70033801
25185,-0.62
25401,-0.61000001
27369,-0.0042620301000000005
27625,-0.25999999
27824,0.05784500000000001
28389,-0.352088
28532,-0.88999999
29023,-0.45675901
29571,0.065829702
29791,-0.468171
30262,-0.74000001
31197,-0.46000001
32174,-0.161936
32448,-0.73000002
33372,-0.07040879900000001
33480,-0.50999999
33808,-0.50999999
34892,-0.082594797
35533,-0.50926399
36916,-0.11768699999999999
38243,-0.48905799
38776,-0.43000001
38986,-0.57999998
39127,0.121688
39355,-0.28468001
40488,-1.23
40662,0.09766100300000001
41112,0.37352201
41574,-0.46000001
41876,-1.0
41907,-0.35826701
42012,-0.83067203
43344,0.0
44387,-0.34
45852,-0.81
46227,-0.75999999
48219,-0.30207899
48344,-0.079999998
48426,-1.34
48868,-0.23999999
49416,-0.44999999
52104,-0.56377399
52446,-0.38
52777,-0.55000001
52806,-1.54
53854,-0.54000002
54612,0.1
56396,-0.82999998
56815,-0.23
57688,-0.103274
57887,-0.077208199
58121,-0.40283799
58968,-0.28999999
59786,-0.14
59983,0.249844
60418,-0.146025
60900,0.039999999
61507,-0.27922001
61714,-0.27524
61836,-0.81999999
62394,-0.70898598
62743,-0.28
62915,-0.77999997
63934,-0.80000001
64527,-0.50810099
66361,-0.31
67038,0.25
67234,-0.83999997
67366,-0.31999999
67791,-0.34999999
68806,-0.63
69089,-0.029999999
69708,-0.31
69914,-0.25999999
70817,-0.15000001
72777,-0.22
73266,-0.64586198
76710,-0.34
77039,-0.77749997
77711,-0.88
79394,-0.66500002
79982,-1.01
80685,-0.76999998
80832,-0.15000001
81812,-0.52999997
82078,-0.31999999
83593,0.25
83863,-0.70999998
84232,-0.039999999
84629,-0.41
84666,-0.28999999
85934,-0.02
87608,-0.92000002
88229,-0.5675
88927,-0.74000001
89144,-0.40000001
89439,-0.25
89906,0.02
90902,0.098121502
674,0.25616401
1643,0.5
1768,-0.23531999999999997
2068,0.28273201
2378,-1.0
3337,-0.41
3742,-0.208517
4168,-0.75
4588,0.16
5910,-0.53472298
6951,-0.42731801
6952,-0.55000001
7516,-0.91000003
7525,-0.80000001
8628,-1.72
9840,-0.28999999
10495,-0.11
10739,-0.49000001
11134,-0.75
11459,-0.94136798
12435,-0.12
13726,0.0
14417,-0.20999999
14592,-0.09000000400000001
16426,-0.46000001
17148,-0.77999997
20949,-0.19
21694,0.34
21902,-0.30000001
22314,-1.1
22572,-0.32363099
23050,-0.22
23648,-0.56
24681,-0.30035999
25322,0.21409599
25787,-0.47999999
25808,0.322804
26406,-0.71351701
26804,0.141536
27492,-0.451904
27868,-0.0171162
28348,-0.57999998
28614,0.230877
29097,-0.27000001
29139,-0.26732001
29260,-0.81
30453,0.376609
30563,-0.101767
30889,-0.95999998
31281,-0.62
31512,-0.23917399
31836,-0.56999999
32028,-0.55412
32133,-0.221525
32236,0.0
33460,0.148753
33647,-0.47638699
34033,0.13806500000000002
34722,-0.47999999
34814,-0.43468401
35650,0.0099999998
35847,-0.25
36173,-0.91000003
37235,-0.07503359799999999
37262,-0.54000002
37443,-0.35895699
37541,-0.38999999
37612,-0.38
38492,-0.36084801
39523,-0.44528699
39533,-0.20804501
39868,-0.30000001
40642,-0.54000002
40843,-0.342361
41076,-0.15829200000000002
41491,-0.25
42553,-0.109774
42556,-0.088476203
42559,-0.56
42581,-0.51795799
42979,-0.16914099
43018,-0.02
43314,-0.37
43413,0.113425
43430,-0.75
44463,-0.19097801
44821,-0.20999999
45422,-0.38999999
45540,-2.06477
45961,-0.38999999
46071,-0.27000001
46553,-0.67938298
47019,-0.44999999
47304,-0.43000001
47558,-0.28999999
48267,-0.75999999
49776,0.22344499999999998
49936,-0.70999998
50097,-0.78504902
50181,-0.301065
50197,-0.235158
50207,-0.8248530000000001
50318,-0.498712
50613,0.0278557
50748,0.16
51034,-0.53097302
51241,-0.25800300000000004
51291,-0.67496097
51422,0.039999999
51503,0.123366
51815,-0.045916501
51984,-0.264
52033,-0.47
52314,-0.69999999
52729,0.0
53281,-0.17
53377,-0.34524101
53399,-0.33000001
54593,0.17
54892,-0.45689601
55147,-0.57366699
55288,0.08500920199999999
55774,-0.246324
56047,-0.254235
56199,-0.40000001
56268,-0.827528
57318,-0.47623399
57427,-0.5
57715,-0.35587201
58017,-0.22361299
58222,-0.21447600000000003
58359,-0.74461001
58607,-0.38
58940,-0.32750601
59054,0.064999998
59134,0.110747
59234,-0.57928503
59834,-0.052406002
59854,-0.58999997
60023,-0.18068001
60120,-0.307271
60538,-0.473919
60552,-0.039999999
60908,-0.137968
61103,-0.44295901
61514,-0.66259497
61550,0.0
61611,-0.026782900000000002
61739,-0.19932701
61880,0.17021701
62102,-0.81999999
62292,-0.168164
62293,-1.2616301
62338,-0.66211098
63292,-0.25999999
63413,-0.194657
63415,-0.48761201
63985,0.078810297
64141,-0.62693399
65226,-0.37911901
65324,-0.35669699
65516,-0.62
65843,-0.41374799999999995
65893,-0.41
65980,-0.82243699
66132,-0.31508899
66134,-0.042752899000000004
66835,0.055718299000000006
67195,0.036571998
67197,-0.146135
67599,0.31999999
68136,0.25
68464,-0.62159503
68681,-0.25324601
68685,0.074542999
68689,-0.97000003
68894,0.295073
69295,-0.110728
69715,-0.56526899
69729,-0.22
69753,-0.025650599999999996
71358,-0.44490999
71711,0.17
72004,0.075854398
72016,-0.204706
72691,-0.59225899
73391,0.12677599
73814,-0.184916
74599,-1.24
74946,-0.11859700000000001
75067,-0.128116
75605,0.06695079799999999
75654,-0.020823400000000002
75675,0.026688498999999997
76245,-0.66317999
76439,-0.15772
76830,0.16
77403,-0.13819
77422,-0.11
77733,-1.18836
77762,-0.55000001
77855,-0.31
78034,-0.089309603
78038,-0.49232200000000004
78136,-0.56
78291,-0.178002
78400,-0.74528599
78423,-0.47433800000000004
78779,-0.84788698
79394,-0.45225501
79398,-0.0301024
79678,-0.294377
80963,-0.388459
81977,-0.49897501
82589,-1.89237
82791,-0.50164598
83310,-0.44868299
83594,-0.52999997
83666,-0.49803099
83711,-0.34183201
83714,-0.083671503
83885,-0.186387
83922,0.31500599
84018,-1.01
85123,-0.228579
85447,0.059999999000000005
85503,-0.31138799
85902,0.29184201
86218,-0.18031301
86362,0.060606300999999994
86430,-0.115424
97,-0.47999999
1061,0.07323220400000001
1634,-0.55982399
1724,-0.55000001
1997,-1.12
2255,-0.72077602
2337,0.13
2417,-1.17029
2546,-1.04
2650,0.095105201
3829,-0.53817999
4119,-0.23570500000000003
4255,-0.51999998
4518,-0.020022299
4933,-0.427145
4945,-0.47069401
5033,0.0
5073,-0.27224901
5435,0.0
5710,-0.57999998
5885,-1.15457
6336,-0.478322
6749,0.23354401
6907,0.0
7882,-0.042805798
8035,-0.52999997
8286,-0.42250001
9050,-0.36591899
9386,-0.41316499999999995
9508,-0.138605
9587,-0.34
10418,0.0071256198
12106,-0.240788
12566,-0.29379201
12783,0.12867799
13686,-0.139291
14003,-0.06608650099999999
14416,0.148067
14419,-0.36897701
14685,0.095208801
14894,-0.45910299
15307,-0.30000001
16593,-0.23
17462,-0.44999999
18516,-0.056770600000000004
18836,-0.81
20653,-0.33000001
23415,-0.69
23846,-0.49000001
23852,-0.17
24813,-0.22
25303,-0.91000003
25611,-0.91000003
26132,-0.5
26249,-0.57385802
29081,-0.75201797
29252,-0.33000001
30419,-0.67210197
35425,-0.27000001
37000,-0.75999999
39019,-0.60000002
40695,-0.69999999
40734,-0.36000001
40840,0.19
41733,-0.22
43987,-1.1900001
45118,-0.050000000999999995
46317,0.2
46611,0.28629099999999996
49360,-0.187417
50227,0.02
50591,-0.67500001
50603,-0.57999998
51316,-0.42500001
51687,-2.2260301
53123,-0.150005
53884,0.2
54021,-2.4544599
54522,-0.31
55042,-0.31999999
55787,-1.2
55959,0.052195097999999995
57313,-0.47999999
59140,0.071280502
60671,-0.47
61127,-0.35252100000000003
61516,0.21704099999999998
61707,-0.098567396
62415,-0.28999999
62674,-0.54954702
64470,-0.76648301
64532,-0.20893399
64961,-0.34999999
65330,-0.42369699
66429,0.37731299
67907,-0.22314601
68265,-0.56999999
68732,-0.53254998
68844,0.0057051601
68935,-0.035644699
70132,0.24369200000000002
71201,-0.51761699
71263,-0.22
71848,0.0099999998
71887,-0.11
72055,-0.44660500000000003
72449,-0.34709999
72467,-0.27426201
73377,-0.23621999999999999
73522,-2.0162799
74176,-0.41
74352,-0.035
74785,0.039999999
75183,-0.42847299999999994
76156,-0.57999998
76315,-1.09
76497,-0.37631801
77122,-0.223
77176,-0.20767
77402,-0.43000001
77644,-0.41999999
78075,-0.57877499
78212,-0.37996199999999997
78507,-1.14889
78718,-0.41
79054,-0.220281
79123,-0.53618997
79223,-1.02
79697,-0.16
79851,-0.70999998
79915,0.18851300000000001
80177,-0.27308699
81239,-0.289792
81505,-0.21711899
81795,-0.406643
81923,-0.22
83035,-0.88
83557,0.09752350300000001
84128,-0.33215499
84334,-0.60301501
84352,0.25
84507,-0.0569495
85155,-1.0341799999999999
85159,-0.50999999
85921,-1.05
85998,-0.157288
86708,0.083030403
87246,-0.42028999
87468,0.14
87469,0.0049999999
87659,-0.23999999
87711,-0.016589301
87860,-0.25927299
88110,-0.25230199
89060,-0.57579499
90586,-0.21241
90717,-0.25269899
5,-0.22159199
971,-0.49135101
1051,-0.46000001
1901,-0.39727801
3382,-0.46687399999999996
3452,-0.48587999
3585,0.039999999
3609,-0.48249999
3666,-0.50395602
3996,-0.34555301
4224,-0.32710299
5031,-1.99722
5152,-0.140949
5365,-0.626782
5648,-0.37
5803,-0.0119716
5820,-0.62146097
5949,0.02
6150,-0.056829501
6432,-0.62
6703,-0.26549399
6870,-0.6791020000000001
6961,-0.4578
7979,0.41312301
8648,-0.34898001
8933,0.19410899
9018,-0.54981297
9889,-0.0541384
9939,-0.66910601
10313,0.039999999
10748,0.09725339699999999
10998,0.45430401
11201,-0.43436499999999995
11438,-0.101874
11843,-0.62
12174,-0.19
13855,-0.31
13871,-0.20999999
14501,-0.072021797
14505,-0.27561799
14590,-0.19217999
14650,-0.145724
15128,-0.34999999
15142,-0.88289201
15262,-0.31544301
15457,-0.055493198
15519,-0.28999999
15882,-0.50046098
16933,-0.362192
17378,-0.13778099
18014,-0.60000002
18197,0.21066301
18371,-0.20999999
19343,-0.41
19729,-0.242486
19845,-0.38
20356,0.172492
20384,-0.20072199
20801,-0.033004198
21160,-0.09475410000000001
21579,-0.31
21934,-0.321233
22191,-0.77999997
22785,-0.40000001
23498,-0.635355
23612,0.21540301
23715,0.0
24125,-0.49219501
24126,-0.079999998
24929,-0.02
25769,-0.69940001
26202,-0.027835499
27643,0.060838301
27674,-0.58999997
28051,-0.25999999
28274,0.084198497
28912,-0.0099999998
29102,-0.35857001
29740,0.186598
30068,-0.97000003
30181,-0.190815
30232,-0.28574899
31011,-0.34
31308,-0.0058361702
31457,-0.09717570199999999
31743,-0.059999999000000005
32148,0.167714
32640,-1.74
32895,-0.79774201
32977,-0.80000001
33094,-0.17687
33268,0.33897901
33269,-1.5411
33607,-0.41826099
34047,-0.317307
35017,0.26893401
35608,-0.80000001
35816,-1.0
35917,0.142995
36353,-0.37
36404,-0.73829401
36832,-0.29123601
36838,-0.81999999
37356,-0.720065
37430,0.057753202000000003
37477,-1.74069
37573,0.19
37695,0.38999999
38573,-0.52999997
38824,-0.35666701
39221,-0.123333
39268,-0.69
39433,-0.61000001
39618,-0.096042901
39790,0.103825
40503,-1.0
40902,-0.66508698
41360,-0.43210801
41607,-0.179465
41731,0.060298000000000004
42822,-0.027930301
43494,-0.57999998
43937,-0.243218
44410,-0.58610702
45186,0.15000001
45383,0.17
45549,-0.028772499
45594,0.059999999000000005
46258,-0.19306301
46342,-0.18259101
46849,-0.44
47075,-0.783333
47260,-2.6300001
47383,0.0365601
47761,-0.44999999
48024,-0.072869502
48367,-0.27500001
48885,-0.83499998
50605,-0.35189801
51326,-0.166934
51838,-0.31227699
51845,-0.0308138
51873,-0.31
52560,-0.10682
53734,-0.44666699
53768,-0.20999999
54102,-1.675
55301,-1.23212
55304,-0.51999998
55962,-0.43000001
56769,-0.44
56900,-0.55995601
57947,0.0
57983,-0.25
58654,-0.5679850000000001
59070,-1.8200001000000001
59183,-0.56
59689,-0.23573799
59766,-0.23
60097,-0.029999999
60202,-0.07
60934,-0.57999998
61031,-0.11
61310,-0.70999998
63879,-0.72000003
64092,-0.20999999
64375,-0.72000003
65552,-0.43000001
65850,0.059999999000000005
66187,-0.41999999
67935,-0.44
68123,-0.53750002
68186,-0.81999999
69319,-0.46000001
69324,-0.18000001
69448,-0.62
69716,-0.44
70138,-0.38999999
70528,-1.27
70609,-1.24
72413,-0.51999998
73160,-0.60827798
73644,-0.97000003
73963,-0.33000001
74776,-2.4100001
75418,0.0
76398,-0.62
76737,-0.23999999
77029,0.19
77387,-0.49000001
79816,-0.62351698
81087,-0.294
81176,-0.16
81855,-0.55000001
82324,-0.55000001
83219,-0.59324098
83411,-0.31
83432,-0.09000000400000001
83674,-0.56
85261,0.0
86187,-0.25
964,-0.79000002
1779,-0.14
2534,-0.34
2949,-0.34
3557,-0.55000001
3599,-0.81833303
3728,-0.76999998
4246,-0.75999999
5188,-0.23
5377,0.18000001
7095,-0.17
7698,-0.81
8737,-0.029999999
9299,-0.34
11627,-0.31999999
12272,-0.54000002
