,ID,Teff,logg,MH
54988,48540161,6346.7998,4.2308898,-0.25134599
55055,37302772,5871.0,4.2990599000000005,
55133,37388429,6486.0,4.2068901,
55236,37200477,6614.0,4.2720699,
55237,37200478,6458.0,4.39396,
55578,37152790,6664.0,3.7513001000000004,
55741,37791617,6305.0,3.93046,
55833,48540195,6154.0,4.2593398,
55895,37075475,6417.0,4.0721898,
55912,37388452,5869.0,4.1093998,
56078,37662447,5727.0,4.14712,
56111,37152806,5498.0,4.528920200000001,
56280,48540214,6816.0,4.2039800000000005,
56290,49665573,5995.0,3.9003099999999997,
56310,37912788,5449.0,4.66049,
56320,37152811,6546.0,4.13802,
56334,37075486,6744.0,4.19663,
56336,37075488,6242.0,4.0834599,
56397,38025526,5869.0,3.7425699,
56476,49665579,6582.0,3.9807099999999997,
56606,38025534,6390.0,3.9884901,
56617,37075492,5337.0,3.6680501000000003,
56689,37499586,5406.0,4.5495700999999995,
56716,48540224,6434.0,4.1219501,
56987,705957687,6111.0,3.8204501000000004,
57106,48540239,5579.77,4.5599098,-0.111701
57137,37603872,6091.0,3.55425,
57264,37791679,6465.0,4.3818498,
57456,37200548,6619.0,4.3530002,
57482,37388508,5630.0,4.536079900000001,
57704,48540261,5500.0801,4.3306699,0.15554
58045,37302873,6630.0,4.1827597999999995,
58169,37200567,6188.0,4.466189900000001,
58176,49665645,6041.3198,4.1087899,-0.29583699
58188,37499631,5856.0,4.10496,
58205,38025588,7284.0,3.7135301,
58237,37912857,7160.0,4.1903,
58330,48540281,6008.0,3.9568199999999996,
58344,37661748,4911.0,4.5571399,
58345,37661762,6404.0,3.9222701,
58349,37743547,6858.0,4.22224,
58354,37743552,5488.0,4.3246497999999995,
58393,49665651,5733.0,4.50209,
58427,37546004,6429.0,4.3165102,
58593,37661808,6340.0,4.0992699,
58613,37152879,5675.0,4.4643002,
58706,49701359,6350.0,4.3755002,
58822,37661871,5843.0,4.5742998,
58823,37661910,4848.0,4.64329,
58915,49701362,6568.0,4.3320398,
58923,48540300,5920.27,3.7869300999999997,0.28518099
58928,48540305,6028.0,4.2374700999999995,
58974,37912879,5849.0,4.2742801,
58991,37388555,5987.0,4.1760302000000005,
59002,37603927,5567.0,4.47051,
59010,49665683,6557.0,3.6882401,
59090,37302904,6123.0,4.331029900000001,
59111,49701369,8217.0,4.270420099999999,
59211,37075569,6537.0,3.9997498999999994,
59371,37912892,6687.0,4.2596502,
59372,37912893,4706.0,4.587860099999999,
59395,48540319,6451.0,4.2931499,
59788,38025641,9655.0,4.1522298,
59799,48540331,5984.1499,3.4663199999999996,-0.024163799
59801,48540333,6313.0,4.2049899,
59825,37912901,7377.0,3.6526799,
59964,49701400,6121.0,4.280970099999999,
60099,37200626,6442.0,4.2328,
60148,705958268,5754.0,4.3236699,
60203,37388594,6093.0,3.6397099,
60400,37200633,4414.0,4.774889900000001,
60579,49701419,5801.0,4.1140099,
60582,49701422,5655.0,4.4461899,
60591,37546257,6326.0,4.4433699,
60813,49701428,6194.1401,4.3563099,-0.24627499
60948,37743626,6408.0,3.7873498999999997,
60949,37743627,6380.0,3.8673401,
61027,48540369,6496.0,3.9811699000000003,
61037,37075626,6031.0,4.1298199,
61063,37603986,6218.0,3.9096401,
61502,37604004,5055.0,4.590469799999999,
61689,37075645,6281.0,4.39047,
61857,38025721,5993.0,3.9073701,
61933,37604020,6341.0,4.07761,
62084,38025730,6264.0,4.42101,
62266,49701478,7136.0,4.04668,
62311,37388658,6347.0,4.2695699000000005,
62339,37075668,6728.0,4.24927,
62342,37075671,6513.0,4.323579799999999,
62368,37604037,6491.0,4.3442502,
62483,49701483,5871.0,4.6014299,
62750,37743684,6444.0,4.0780301,
62852,37791862,6125.0,4.2670102,
62980,37075690,6157.0,4.29247,
63100,38025760,8897.0,4.4468398,
63176,37743697,6317.0,4.335319999999999,
63210,37303043,6536.0,4.3391399,
63284,38025772,5185.0,4.527769999999999,
63311,37913022,6503.0,4.2864599000000005,
63383,37743701,7287.0,3.9009199,
63395,37153030,6472.0,4.1479702000000005,
63531,49701521,7105.0,3.86725,
63555,37604071,6171.1401,3.7587699999999997,
63894,38025795,6052.0,4.45575,
63913,37913045,5673.0,4.1719197999999995,
63915,37913047,5852.0,4.0584602,
63941,49701530,5814.0,4.0303998,
64010,37153048,5523.0,4.534870099999999,
64058,37303076,6158.0,4.3692002,
64060,37303078,5342.0,3.71821,
64166,37499841,6051.0,3.6488099000000003,
64489,48740374,5913.0,3.9572799,
64490,48740377,5992.0,4.1395702000000005,
64503,38025816,6065.0,4.0483699,
64600,37499855,5491.8999,3.5791699999999995,0.059999999000000005
64627,37604110,5710.0,3.4526701,
64656,49665900,6300.0,4.0798402000000005,
64711,37075747,6410.0,4.4107199,
64724,38025826,4457.0,4.5101099,
64931,48540502,5856.0,3.9128599000000004,
64962,37075751,5676.0,4.5766802,
64993,37153076,6334.0,3.9580599999999997,
64995,37153078,5415.0,4.5266099,
65075,49665916,6605.0,4.1072202,
65220,49701575,5477.0,3.7241800000000005,
65325,37743767,5795.0,4.1352301,
65408,37913091,6535.0,4.1605601000000005,
65409,37913092,6215.0,3.8454699999999997,
65428,37499889,6682.0601,4.371550099999999,-0.31999999
65436,48615239,6314.0,3.9832599,
65453,37075765,7095.0,3.9597199,
65462,37153092,5598.0,4.5788398,
65576,38025857,6701.0,4.0178699,
65711,37249777,6094.0,3.9347999,
65792,38025863,6532.0,3.51033,
65880,49665951,6584.0,4.2797799,
65978,38025868,6561.0,4.017300100000001,
66012,37743791,6588.0,4.2167401,
66158,37303148,7902.0,3.83359,
66258,37913119,6545.0,3.8493699999999995,
66286,37791975,6744.0,4.1647801,
66408,48540554,6098.8101,3.8378099999999997,0.0244925
66515,37791986,8145.0,4.1527400000000005,
66549,37153124,6357.0,4.08111,
66851,48540571,6252.0,4.0964699,
67026,37303187,6549.0,4.0261102,
67087,38025903,6436.0,4.00495,
67090,38025906,5868.0,4.39012,
67139,37913149,6354.0,4.3974400000000005,
67183,37388820,6383.0,4.2648802,
67218,37153146,5778.0,4.1353598,
67371,37913155,5894.0,4.52003,
67498,48540586,6501.0,4.3071299000000005,
67544,37249829,5566.0,4.31635,
67612,37499955,6199.0,4.0082998,
67622,37913164,6096.0,4.3333702,
67665,37792021,5845.0,4.5515099,
67774,37249835,6826.0,4.2484101999999995,
67973,38025932,6080.0,4.0438399,
68264,48615507,6575.0,3.9477701,
68455,37743879,4930.0,4.5282302,
68518,37388867,6133.0,4.1152,
68541,49672397,5505.9702,4.5009398,0.18279700000000002
68566,37303235,5843.0,4.4484801,
68659,37075865,6224.0,3.7692201,
68740,37604234,5663.0,3.8096299,
68798,38025958,5677.0,4.10991,
68993,37303246,6671.0,4.26227,
69026,37153203,6903.0,3.8335299,
69092,37075876,6400.0,4.2908702000000005,
69108,37743899,5963.0,4.009749899999999,
69118,48615563,7355.4502,4.0329599,-0.35301501
69182,48740645,6563.0,4.23669,
69284,49701711,6422.1401,4.2448502,0.0086401403
69343,37500022,6447.0,4.2009501,
69391,37388889,5570.0,4.53228,
69392,37388890,5647.0,4.51157,
69442,49672425,6169.0,3.7597699,
69496,49701718,6321.0,3.9390398999999996,
69537,37249893,6165.0,4.385779900000001,
69810,48615626,7421.0,3.95948,
69853,37604273,6225.0,4.28899,
70047,48615647,5690.2798,4.5040698,0.047577000999999994
70052,706423070,5996.0,4.4098600999999995,
70097,37303285,5695.0,4.0681801,-0.69
70202,37249914,6404.0,4.2934198,
70244,37500051,7319.0,3.8582699000000003,
70253,37913244,6021.0,4.1770201,
70305,37303290,5090.0,4.639969799999999,
70512,48740734,6087.0,4.4342599,
70522,37303301,6561.0,4.1336598,
70718,37388937,6456.0,4.0218902000000005,
71321,37743968,5370.0,4.5562901,
71337,37913282,6836.0,3.5222199,
71398,38026046,6487.0,4.0785499,
71555,37913291,6198.0,3.9999800000000003,
71791,48615784,5813.7998,4.3201699,0.019974900000000004
71977,37743994,6527.0,3.9853301,
72018,37388976,6528.0,4.1214699999999995,
72246,37604350,6435.0,4.1178899,
72395,37075982,7803.0,4.1012300999999995,
72435,37913318,6460.0,4.2852402000000005,
72437,37913320,6102.0,3.9893701,
72491,38026078,6367.0,4.2233901,
72534,48540748,6370.0,3.5130301,
72684,37604363,5796.0,3.5538298999999998,
72691,48740877,6715.0,4.1715598,
72889,37389001,5594.0,4.49582,
72905,48740888,8181.0,4.15944,
72950,49672537,5076.0,4.58041,
73067,37250005,6208.0,4.1371497999999995,
73089,37913338,8701.0,4.22507,
73126,38026100,5815.0,4.1775599,
73296,37744037,6678.0,4.21977,
73380,37604383,5149.0,4.547629799999999,
73533,48616006,6483.0,4.12467,
73593,37389028,5775.0,4.2599301,
73728,37744048,9541.0,4.3337102,
73793,49672567,6788.0,3.9900401,
73956,37913367,6411.0,3.9930601,
73957,37913368,6470.0,3.7276298999999997,
73989,37303408,6207.0,4.2527800000000004,
74189,37913373,5787.1201,4.1379199,-0.055084798
74300,37604411,5423.0,4.56604,
74394,37744071,6190.0,4.3908800999999995,
74486,48540810,6720.0,4.257880200000001,
74629,37500191,6123.0,4.3505602,
74635,37500197,5862.0,4.4531999,
74697,49672599,6101.9702,4.1468301,0.093812898
74740,37250058,6308.0,4.1034498,
74867,37913394,7352.0,4.2370700999999995,
74890,37350547,6111.0,3.9723799,
74912,37798773,4912.0,4.60499,
74954,37250059,7344.0,3.9890001000000006,
74996,49708474,5525.0,4.416729900000001,
75041,37076075,6618.0,3.9604699999999995,
75058,117818113,6028.0,4.445320099999999,
75102,38026164,5737.0,4.0785198,
75114,37913400,5655.0,4.5659399,
75382,49672625,5804.0,3.8982998999999996,
75415,49708486,6158.0,4.25945,
75427,48540843,5627.5698,4.47334,-0.143398
75446,37250075,6542.0,4.3469801,
75447,37250076,6542.0,4.2657099,
75493,38026178,6490.0,4.255240000000001,
75627,49708496,6026.0,4.391729799999999,
75667,37604457,6377.0,4.0019697999999995,
75752,37076094,5884.0,3.7023900000000003,
75858,49708506,5825.0,4.1975002,
76162,37913433,6330.0,3.8329699,
76208,37076108,6515.0,3.7080300000000004,
76250,49672654,5946.0,3.40518,
76291,49708521,5989.5601,3.7281599,0.18736
76376,37913443,6904.0,4.2096,
76379,37913446,6210.0,4.3270102,
76393,37389114,6242.0,3.81585,
76523,48616261,6445.0,3.9173901,
76561,37744137,5748.0,3.7111699999999996,
76665,48540887,7851.0,4.0409698,
76711,49672662,5558.0,4.2297502,
76760,37913458,5923.0,4.2217202,
76859,37153454,6361.0,4.34162,
77026,37350618,4647.0,4.5666699,
77039,117818170,5825.0,4.3649902,
77062,37250127,6309.0,4.172979799999999,
77063,37250128,5732.0,4.200379799999999,
77064,37604493,7054.0,4.2816801,
77346,37153473,6028.0,4.43645,
77375,49768584,6020.48,4.3069801,-0.157381
77431,37873841,6251.0,4.0599399,
77505,37389144,5831.0,4.2616,
77586,49768594,6224.0,4.3223701,
77683,37076151,5802.0,4.2046399,
77684,37076152,6652.0,4.3208399,
77686,37076154,6205.0,3.9013,
77693,48616380,7450.0,3.31563,-0.32919601
77868,37913497,6858.0,4.14573,
77879,37913508,5810.77,4.19524,0.219256
77910,37076156,4714.0,4.4932699000000005,
78010,38026261,4757.0,4.574389900000001,
78015,37389159,6026.0,4.171870200000001,
78224,117818212,6093.0,3.9493400999999997,
78562,37153507,6450.3999,4.1642599,0.19
78659,37764964,6499.0,4.1443601,
78738,48616492,5912.0,3.7377701,
78847,38026290,6037.0,4.2192101,
78879,49768642,6130.0298,4.122320200000001,-0.207183
78901,37250193,6032.0,3.9214201,
79012,38026298,7064.0,4.1117401,
79063,37153520,6088.0,4.3102999,
79080,49768649,5929.0,3.7997501000000002,
79137,37913553,6396.0,4.370769999999999,
79259,37350690,6445.0,3.7403800000000005,
79267,37153525,6739.0,4.202469799999999,
79401,38026308,5743.0,3.8139501000000005,
79567,37500365,6102.0,4.2992301,
79599,38026318,6290.0,4.4166999,
79623,37250213,5094.0,4.4046001,
79696,49768678,6562.6499,4.1062398,-0.15922099
79877,37604581,5954.0,4.359839900000001,
80065,37389218,6948.0,3.9598199999999997,
80066,37389219,6443.0,3.64571,
80163,49672780,6610.0,4.0443802,
80189,37500384,5670.0,4.0736399,
80351,37350731,6662.0,4.3199,
80531,49768707,6378.0,3.9471199999999995,
80546,231341333,5426.0,4.5350699,
80811,37350742,5650.0,4.1326399,
80815,37153586,6647.0,4.1560202,
81402,37913629,6287.4199,3.76684,-0.44928101
81543,48616586,4820.3101,4.53443,0.079463303
81691,37604633,6201.0,3.9632001000000003,
81737,37765066,6213.0,3.8215699,
81741,37765070,5872.0,4.3652600999999995,
81917,37389288,5910.0,4.1883898,
81957,48541070,6294.0,3.9175899,
81992,48616602,6047.0,4.0089898,
82054,38026396,6884.0,4.1410398,
82173,48541082,7497.0,3.7303801,
82307,49768770,5817.02,4.2462200999999995,-0.62856603
82369,37153639,5139.0,4.3808699,
82517,49768775,6071.2798,4.4347701,-0.227327
82526,37995161,6228.0,4.0468602,
82650,37500465,6867.0,4.2062101,
82657,37765099,6178.0,4.060229799999999,
82738,37995169,7335.0,4.215269999999999,
82883,38026422,5978.0,4.211040000000001,
82887,37765102,6459.0,4.3848,
82987,37250320,6383.0,4.0424299,
83185,37389328,6476.0,4.1319599,
83187,37389330,7086.0,4.3100901,
83188,37389331,6513.0,3.85465,
83225,48541117,6741.0,4.3145099,
83249,48616638,6507.0,4.1443501000000005,
83251,48616640,5715.54,4.0365901,0.228884
83492,37500490,6601.0,3.9820900000000004,
83507,38026441,6064.0,3.8670498999999996,
83559,49768814,4011.0,4.6003199,
83657,37153678,5999.0,4.2360600999999996,
83818,37389347,6793.0,3.8717699,
83866,37250349,5695.0,4.475920200000001,
84065,48541143,6928.0,4.27953,
84259,37500518,5979.0,4.0157099,
84260,37500519,5943.0,4.3074698,
84404,37874075,6355.0,4.23492,
84431,37995228,6671.0,4.1424297999999995,
84582,38026479,6416.0,4.2610402,
84632,37995230,5804.98,4.1995602,
105,37874090,5708.0,4.3922099999999995,
163,37389381,3785.0,4.5781598,
164,37389382,6620.0,4.3108501,
292,38026490,5707.0,3.8364998999999997,
512,49768880,6477.0,4.2814202,
626,48541181,5378.0,4.373889900000001,
635,49672952,7001.0,4.2753301,
753,37350894,5965.0,3.73388,
841,48541192,6061.0,3.6776400000000002,
854,37604763,5654.0,4.5382099,
1259,37500580,6641.0,4.2495399,
1394,37995278,6029.0,4.3362498,
1405,37995289,6017.8501,3.33604,0.047411799000000004
1471,48541211,6674.0,4.14182,
1474,48541214,5546.0,4.6251998,
1630,37995292,5753.0898,3.9919801,0.43762299
1672,37765224,5710.0,3.7219601000000004,
1702,37500598,6460.0,4.4276800000000005,
1722,37604791,6448.0,4.1522002,
1738,37250434,6209.0,4.3097901,
1964,49768934,6879.0,3.95667,
2163,49768940,6101.8398,3.9142699,-0.067409202
2262,48616761,5071.23,4.5462499,0.136903
2315,37765245,6634.0,4.357819999999999,
2368,37389455,6914.0,4.2796102,
2384,37604814,5829.0,3.96052,
2509,48541247,5853.0,4.2659998,
2540,37765252,6383.0,4.097350100000001,
2612,37153799,5705.0,4.5770798,
2623,49673019,8526.0,3.54039,
2715,37874176,6433.0,4.4219098,
2935,37874184,6481.0,4.1196198,
3059,49673028,6565.0,4.237019999999999,
3142,48615172,5991.0,4.3313599,
3287,37350984,6327.0,4.2309299000000005,
3298,37995349,6123.0,4.1852002,
3406,29630176,5534.0,4.3242898,
3705,37389496,5559.0,3.9985299,
3706,37389497,6026.0,4.3964,
3741,38026602,5734.4502,4.0878401,0.23166101
3975,38026613,6093.0,3.8940699,
3997,48615219,6502.0,4.26264,
4041,48616817,4876.0,4.3691902,
4304,49769019,5043.4902,4.6451302000000005,-0.15634599
4394,48615238,6135.0,4.1254101,
4395,48615241,6600.0,3.8006998999999997,
4396,48615242,5445.6699,3.5701599,-0.203756
4489,37874229,6318.0,4.3281697999999995,
4517,49769028,5382.8599,4.4001098,0.378723
4644,37389526,6277.0,3.86971,
4829,37500692,5891.0,4.32655,
4947,48616844,5929.0,4.4009099,
4983,38026644,5629.0,4.37535,-0.04523409900000001
5023,48615274,5271.02,4.530079799999999,0.05752669999999999
5076,37389539,6296.0,3.7787299,
5179,37351043,6341.0,4.0974698,
5667,37500731,6970.0,4.36198,
5752,37250562,6405.0,4.0221801,
5759,37153901,6094.0,3.86079,
5892,38026674,6863.0,4.0829301,
5974,37153904,6384.0,4.1022501,
6008,37351076,6383.0,4.1928601,
6222,37351080,6337.0,4.4138498,
6333,37500748,5542.0,4.5982199,
6370,37765372,5397.0,3.8812499,
6440,37351085,5843.0,4.1294999,
6520,37995459,6182.6499,4.3108902,-0.081833102
6601,37765377,6116.0,4.03547,
6618,37389589,7200.0,4.1482902,
6964,49673154,6022.0,4.45995,
6965,49673155,5527.0,4.4413099,
7083,37250604,6557.0,4.16257,
7102,37351109,4931.0,4.6103301,
7298,37250608,7215.0,3.5062301,
7484,37389612,6491.0,4.0240402,
7528,37874326,5671.0,4.4869900000000005,
7576,48616929,6230.0,3.6387701,
7627,38026729,6154.0,3.85583,
7634,37500792,6575.0,4.01087,
7700,37765415,5741.0,4.3188,
7819,37995502,6305.0,3.9106699999999996,
7958,37153966,5116.0,4.5723801,
7960,37153968,7146.0,3.75578,
7969,37874345,6321.0,4.3341799000000005,
8038,37995509,5926.0,4.3561602,
8055,49673189,7351.0,4.2252102,
8056,49673190,4943.0,4.481339900000001,
8183,37874348,6364.0,4.1564002,
8190,37351141,5959.0,4.4860802,
8303,48739719,7061.0,3.84951,
8307,48739727,6607.0,4.3638902,
8381,37605000,6050.0,4.4130001,
8502,38026760,5852.48,3.8884301,-0.117655
8576,37765437,6381.0,4.1605701,
8579,37765440,6065.0,3.8246801,
8588,37389652,5827.0,4.32831,
8647,49769171,4305.0,4.3874898,
9137,48615487,6326.0,3.9867201,
9281,37439341,6074.0,4.4849401,
9321,48616982,6299.0,4.0508399,
9362,37500851,6354.0,3.4544401,
9379,49673230,5948.0,4.3565602,
9452,37874391,6066.0,4.191100100000001,
9567,38026794,7911.0,4.05023,
9584,37995558,5713.0,4.46134,
9603,49673240,9129.0,4.2242398,
9631,48739795,6317.0,3.9347701,
9787,37500867,6056.0,4.4169302,
9938,37439362,6054.0,4.23458,
9997,37995571,6514.0,4.0479898,
10452,37250703,6356.0,4.0233498,
10549,37874430,5678.0,3.62411,
10625,49769239,6237.1802,4.0847201,-0.331361
10665,48615562,6263.02,3.9802699,-0.47144201
10697,37250711,6222.0,4.0915399,
10719,48739862,6483.0,4.286809900000001,
11099,48615585,6092.0,4.1540599,
11160,48739884,6752.0,3.7922001000000005,
11176,37351242,6338.0,3.9887599999999996,
11305,49673296,6430.0,3.60221,
11325,48615593,5716.0,3.9037199,
11359,37250735,5721.0,4.409699900000001,
11394,37351247,5779.0,4.5099602,
11484,49769267,6146.4399,3.8915401,-0.23704499999999998
11694,48617060,6413.0,4.0355701,
11695,48617061,6425.0,3.8449699999999996,
11698,48617064,5916.1802,4.2672300000000005,-0.0350997
11764,48615618,6391.0,3.8745601,
11797,37439420,6564.0,4.039680000000001,
11804,37250751,6638.0,4.3928699,
12024,37439427,6829.0,3.9837799,
12112,48739943,6701.0,4.3267899000000005,
12172,49769291,5810.0,4.4938402,
12203,37500943,5852.3799,3.3549298999999997,
12634,37995653,6687.0,4.0290599,
12700,37439443,6474.0,4.263750099999999,
12838,48617097,6420.0,3.7813699,
12839,48617098,7157.0,4.2013798,
12884,49673344,6398.0,4.222320099999999,
12940,37154125,6111.0,4.1789398,
13026,49769320,6442.0,4.2975898,
13117,48617103,6013.6201,3.5643301,0.147074
13141,37765582,6569.0,4.1435699,
13275,37995672,6157.0,4.4264498,
13315,49673366,6919.0,4.0513,
13381,37154136,5812.0,4.11201,
13547,49673370,6746.0,4.0373602,
13814,37250814,5224.0,4.27144,
13836,37351328,5853.0,4.1476202,
13932,48617133,5795.9702,4.400370099999999,0.13253801
13968,37874536,8020.0,3.57231,
14137,37154158,6045.0,3.9814998999999998,
14158,48617137,5887.4502,3.77826,-0.52257001
14339,49769364,5908.0,4.19311,
14347,37250824,5941.0,4.2652302,
14418,705961335,7310.0,4.1348901,
14476,37501017,5090.0,4.6838398,
14602,48617150,6693.5601,4.1413002,-0.41735399
14607,48617155,5626.0,4.3640099,
14725,48615773,5848.0,4.08288,
14776,49769385,6720.0,4.222129799999999,
14779,37995720,5136.0,4.5705199,
14786,37154175,6338.0,4.2591,
15005,49769393,6884.0,3.77918,
15147,37765646,6429.0,4.1904502,
15235,37154193,6572.0,4.1673799,
15247,37439528,6446.0,4.315770099999999,
15554,37351384,6050.0,4.07935,
15629,37501063,9695.0,4.0404401,
15684,37154204,6423.0,4.058010100000001,
15691,37250866,6199.0,3.9354998999999995,
15880,49769422,6199.0,3.5297,
15903,37995758,4392.0,4.6217098,
16090,37765671,6274.0,4.3014002,
16102,37995769,10058.0,4.1202102,
16135,37154220,6316.0,3.9821400999999996,
16233,37874608,5999.0,3.8304400000000003,
16410,37154229,5402.0,4.499720099999999,
16459,37250888,5903.0,4.1416202,
16521,37501095,6911.0,4.105659999999999,
16632,37874621,6110.0,3.9010799,
16653,37154231,5960.0,4.5035501,
16666,37351419,6639.0,3.7319601000000002,
16800,37995793,5820.0,4.213570099999999,
16833,48617226,6463.0,4.2404299000000005,
16891,37154244,6083.0,3.9207101000000004,
16905,37250905,6351.0,4.4626002,
17260,48617238,6125.0,4.0453801,
17290,48615906,6550.0,3.7202599000000003,
17368,37501135,8539.0,4.198110099999999,
17491,37250917,6386.0,3.91365,
17566,37605282,6413.0,3.99911,
17942,37874663,5781.0,4.3673801,
18225,37439614,5347.0,4.3818102,
18282,37351476,7116.0,3.8736601000000004,
18392,37501174,6449.0,3.8807001000000003,
18521,37765743,5963.0,3.98664,
